loser_name,num_defeats,winner_name
Alberta Brianti,2,Dalila Jakupovic
Alberta Brianti,2,Martina Trevisan
Alberta Brianti,2,Martina Di Giuseppe
Alberto Barroso Campos,1,Adrian Menendez Maceiras
Alberto Brizzi,1,Gonzalo Lama
Alberto Brizzi,1,Germain Gigounon
Alberto Brizzi,1,Pedro Martinez
Alberto Brizzi,1,Tomislav Brkic
Alberto Brizzi,1,Hernan Casanova
Alberto Emmanuel Alvarado Larin,1,Federico Zeballos
Alberto Emmanuel Alvarado Larin,1,Pablo Cuevas
Alberto Emmanuel Alvarado Larin,1,Rodrigo Banzer
Alberto Emmanuel Alvarado Larin,1,Juan Pablo Varillas
Alberto Emmanuel Alvarado Larin,1,Blaise Bicknell
Alberto Emmanuel Alvarado Larin,1,Sebastian Arcila
Alberto Emmanuel Alvarado Larin,1,Ricardo Rodriguez
Alberto Lim,2,Wishaya Trongcharoenchaikul
Alberto Romero De Avila Senise,1,Arthur De Greef
Alberto Romero De Avila Senise,1,Daniel Brands
Alberto Romero De Avila Senise,1,Kevin Krawietz
Alberto Romero De Avila Senise,1,Dante Gennaro
Alberto Romero De Avila Senise,1,Mohamed Safwat
Alberto Romero De Avila Senise,1,Elliot Benchetrit
Albina Khabibulina,4,Kamila Kerimbayeva
Aldila Sutjiadi,3,Nudnida Luangnam
Aldin Setkic,3,Tobias Simon
Aldin Setkic,3,Egor Gerasimov
Aldin Setkic,3,Adrian Menendez Maceiras
Aleah Marrow,1,Akiho Kakuya
Aleah Marrow,1,Reese Brantmeier
Aleah Marrow,1,Ho Ching Wu
Aleah Marrow,1,Ahlam Shawkat
Aleah Marrow,1,Elena Teodora Cadar
Aleah Marrow,1,Emily Webley Smith
Aleah Marrow,1,Margarita Lazareva
Aleah Marrow,1,Pemra Ozgen
Aleah Marrow,1,Victoria Kalaitzis
Aleah Marrow,1,Lamis Alhussein Abdel Aziz
Aleah Marrow,1,Salome Devidze
Aleah Marrow,1,Sarah Rebecca Sekulic
Alec Adamson,1,Brandon Nakashima
Alec Adamson,1,Dane Sweeny
Alec Adamson,1,Quinton Vega
Alec Beckley,1,Teymuraz Gabashvili
Alec Beckley,1,Sebastian Prechtel
Alec Deckers,1,Kenny De Schepper
Alejandra Ferrer Rodriguez,1,Gabriela Dabrowski
Alejandra Gutierrez,1,Sara Akid
Alejandra Gutierrez,1,Sravya Shivani Chilakalapudi
Alejandra Gutierrez,1,Alija Merdeeva
Alejandra Gutierrez,1,Verginie Tchakarova
Alejandra Morales,1,Carla Lucero
Alejandra Morales,1,Victoria Bosio
Alejandra Obando,1,Florencia Rossi
Alejandra Obando,1,Monica Puig
Alejandra Obando,1,Daniela Seguel
Alejandra Obando,1,Andrea Gamiz
Alejandra Obando,1,Margot Mercier
Alejandra Ramirez Botella,1,Judith Perello Saavedra
Alejandro Davidovich Fokina,3,Alexander Zverev
Alejandro Davidovich Fokina,3,Diego Schwartzman
Alejandro Falla,2,Adrian Mannarino
Alejandro Gomez Gb42,3,Gonzalo Escobar
Alejandro Gonzalez,2,Tak Khunn Wang
Alejandro Gonzalez,2,John Patrick Smith
Alejandro Gonzalez,2,Andrej Martin
Alejandro Gonzalez,2,Francisco Cerundolo
Alejandro Gonzalez,2,Juan Pablo Ficovich
Alejandro Gonzalez,2,Rogerio Dutra Silva
Alejandro Gonzalez,2,Bjorn Fratangelo
Alejandro Gonzalez,2,Ruan Roelofse
Alejandro Hernandez,1,Ernesto Escobedo
Alejandro Hoyos Franco,1,Luis Britto
Alejandro Mendoza,1,Jorge Brian Panta Herreros
Alejandro Mendoza,1,Ivan Endara
Alejandro Mendoza,1,Raul Isaias Rosas Zarur
Alejandro Mendoza,1,Alexander Zhurbin
Alejandro Mendoza,1,Evan Song
Alejandro Mendoza,1,Joao Souza
Alejandro Mendoza,1,Franco Emanuel Egea
Alejandro Mendoza,1,Cristian Rodriguez
Alejandro Mendoza,1,Carlos Gimeno Valero
Alejandro Mendoza,1,Joao Pedro Sorgi
Alejandro Mendoza,1,Carlos De La Pena
Alejandro Mendoza,1,Mauricio Echazu
Alejandro Mendoza,1,Emilio Nava
Alejandro Mendoza,1,Marcelo Arevalo
Alejandro Mendoza,1,Carlos Ramirez Utermann
Alejandro Mendoza,1,Darian King
Alejandro Mendoza,1,Marcel Felder
Alejandro Mendoza,1,Giovanni Fonio
Alejandro Moreno Figueroa,1,Agustin Velotti
Alejandro Moreno Figueroa,1,Alex Rybakov
Alejandro Moreno Figueroa,1,Lucas Gomez
Alejandro Moreno Figueroa,1,Ernesto Escobedo
Alejandro Moro Canas,1,Mathias Bourgue
Alejandro Moro Canas,1,Rudolf Molleker
Alejandro Moro Canas,1,Roberto Marcora
Alejandro Tabilo,2,Juan Pablo Varillas
Alejandro Tabilo,2,Maxime Cressy
Alejandro Tabilo,2,Mikael Ymer
Alejo Vilaro,1,Stefan Seifert
Alejo Vilaro,1,Axel Geller
Alejo Vilaro,1,Dario Acosta
Alejo Vilaro,1,Liam Caruana
Aleksa Cveticanin,1,Yuki Naito
Aleksa Cveticanin,1,Nagi Hanatani
Aleksandar Kovacevic,2,Michael Mmoh
Aleksandar Vukic,2,Sebastian Korda
Aleksandar Vukic,2,Marcelo Tomas Barrios Vera
Aleksandar Vukic,2,Alexander Sarkissian
Aleksandar Vukic,2,Kamil Majchrzak
Aleksandar Vukic,2,Adrian Mannarino
Aleksander Orlikowski,1,Manuel Guinard
Aleksander Woznicki,1,Jonathan Eysseric
Aleksandr Nedovyesov,3,Andrej Martin
Aleksandr Nedovyesov,3,Cem Ilkel
Aleksandr Nedovyesov,3,Tobias Kamke
Aleksandr Nedovyesov,3,Alexey Vatutin
Aleksandra Buczynska,2,Maia Lumsden
Aleksandra Draganova,2,Karoline Kurz
Aleksandra Efremova,2,Daria Kruzhkova
Aleksandra Evdokimova,1,Blanca Cortijo Parreno
Aleksandra Julia Jelen,1,Raquel Gonzalez Vilar
Aleksandra Julia Jelen,1,Daria Kuczer
Aleksandra Julia Jelen,1,Verena Meliss
Aleksandra Julia Jelen,1,Anna Powaska
Aleksandra Julia Jelen,1,Yuliana Lizarazo
Aleksandra Julia Jelen,1,Kristyna Hrabalova
Aleksandra Julia Jelen,1,Nicoleta Catalina Dascalu
Aleksandra Julia Jelen,1,Karola Patricia Bejenaru
Aleksandra Karamanoleva,1,Maia Lumsden
Aleksandra Karamanoleva,1,Ekaterina Yashina
Aleksandra Krunic,4,Anastasija Sevastova
Aleksandra Kulesza,1,Alessandra Gisonna
Aleksandra Kulik,1,Arina Gabriela Vasilescu
Aleksandra Kulik,1,Julia Terziyska
Aleksandra Kulik,1,Catalina Pella
Aleksandra Kulik,1,Natalija Kostic
Aleksandra Kulik,1,Valeriya Pogrebnyak
Aleksandra Kulik,1,Daria Nazarkina
Aleksandra Kulik,1,Anastasiya Komardina
Aleksandra Kulik,1,Karin Kennel
Aleksandra Kulik,1,Olga Puchkova
Aleksandra Kulik,1,Anastasia Gasanova
Aleksandra Kulik,1,Valeriya Zeleva
Aleksandra Kuznetsova,1,Melis Sezer
Aleksandra Kuznetsova,1,Valeriya Pogrebnyak
Aleksandra Kuznetsova,1,Lana Kentchiashvili
Aleksandra Kuznetsova,1,Vitalia Stamat
Aleksandra Kuznetsova,1,Ilay Yoruk
Aleksandra Kuznetsova,1,Polina Golubovskaya
Aleksandra Kuznetsova,1,Mana Kawamura
Aleksandra Kuznetsova,1,Ekaterina Kazionova
Aleksandra Kuznetsova,1,Aleksandra Pospelova
Aleksandra Kuznetsova,1,Natalia Vajdova
Aleksandra Kuznetsova,1,Giorgia Testa
Aleksandra Kuznetsova,1,Katie Swan
Aleksandra Kuznetsova,1,Tamara Curovic
Aleksandra Kuznetsova,1,Verena Hofer
Aleksandra Kuznetsova,1,Ekaterina Yashina
Aleksandra Kuznetsova,1,Yana Sizikova
Aleksandra Kuznetsova,1,Anna Makhorkina
Aleksandra Kuznetsova,1,Luca Nagymihaly
Aleksandra Kuznetsova,1,Alexandra Osborne
Aleksandra Kuznetsova,1,Polina Leykina
Aleksandra Melnikova,1,Arlinda Rushiti
Aleksandra Melnikova,1,Sophia Biolay
Aleksandra Pitak,2,Barbara Bonic
Aleksandra Pospelova,2,Natalia Vajdova
Aleksandra Pospelova,2,Amina Anshba
Aleksandra Pospelova,2,Mariana Drazic
Aleksandra Pospelova,2,Maria Shusharina
Aleksandra Pospelova,2,Gyulnara Nazarova
Aleksandra Pospelova,2,Carolina Meligeni Rodrigues Alves
Aleksandra Pospelova,2,Yana Sizikova
Aleksandra Rojek,1,Anastasiya Shoshyna
Aleksandra Rojek,1,Kimberley Zimmermann
Aleksandra Stankovic,1,Veronika Erjavec
Aleksandra Stankovic,1,Petia Arshinkova
Aleksandra Stankovic,1,Daria Nazarkina
Aleksandra Stankovic,1,Bojana Markovic
Aleksandra Stosic,2,Tayisiya Morderger
Aleksandra Stromova,1,Teresia Londol
Aleksandra Topalovic,1,Joanna Garland
Aleksandra Vostrikova,2,Gozal Ainitdinova
Aleksandra Vostrikova,2,Olga Puchkova
Aleksandra Wierzbowska,1,Constance Branstine
Aleksandra Wierzbowska,1,Saki Imamura
Aleksandra Wozniak,2,Catherine Cartan Bellis
Aleksandra Wozniak,2,Danielle Rose Collins
Aleksandra Wozniak,2,Jessica Pegula
Aleksandra Zlatarova,1,Iroda Makhamatjonova
Aleksandra Zlatarova,1,Ylona Georgiana Ghioroaie
Aleksandra Zlatarova,1,Emmanuelle Girard
Aleksandra Zlatarova,1,Josephine Boualem
Aleksandre Metreveli,1,Mats Moraing
Aleksandre Metreveli,1,Daniel Masur
Aleksandre Metreveli,1,Aleksandr Nedovyesov
Aleksandre Metreveli,1,Dmitry Popko
Aleksandre Metreveli,1,Roberto Bautista Agut
Aleksandre Metreveli,1,Dragos Dima
Aleksandre Metreveli,1,Filip Horansky
Aleksandre Metreveli,1,Blaz Rola
Aleksandre Metreveli,1,Filip Peliwo
Aleksandre Metreveli,1,Emilio Gomez
Aleksandre Metreveli,1,Jason Jung
Aleksandre Metreveli,1,Kristjan Tamm
Aleksandre Metreveli,1,Oscar Otte
Aleksandre Metreveli,1,Jurgen Zopp
Aleksandre Metreveli,1,Roberto Quiroz
Aleksandre Metreveli,1,Karen Khachanov
Aleksandre Metreveli,1,Go Soeda
Aleksandre Metreveli,1,Agustin Velotti
Aleksandre Metreveli,1,Casper Ruud
Aleksandre Metreveli,1,Alessandro Bega
Aleksandre Metreveli,1,Alibek Kachmazov
Aleksandrina Naydenova,3,Xiaodi You
Aleksei Khomich,1,Alessandro Petrone
Aleksi Lofman,1,Jonathan Mridha
Aleksi Lofman,1,John Patrick Smith
Alen Avidzba,1,Gianluca Mager
Alen Avidzba,1,Pol Toledo Bague
Alen Avidzba,1,Alexey Vatutin
Alen Avidzba,1,Evgenii Tiurnev
Alen Avidzba,1,Christopher Heyman
Alen Avidzba,1,Joao Menezes
Alen Avidzba,1,Jurij Rodionov
Alen Avidzba,1,Niels Lootsma
Alen Avidzba,1,Yannick Hanfmann
Alen Avidzba,1,J.J. Wolf
Alen Avidzba,1,Joffrey De Schepper
Alen Avidzba,1,Alexei Popyrin
Alen Avidzba,1,Facundo Bagnis
Alen Avidzba,1,Tommy Paul
Alen Avidzba,1,Dimitar Kuzmanov
Alen Avidzba,1,Daniel Masur
Alen Avidzba,1,Alejandro Gomez Gb42
Alen Avidzba,1,Kevin Krawietz
Alen Avidzba,1,Daniel Altmaier
Alen Avidzba,1,Illya Marchenko
Alen Avidzba,1,Fabrizio Ornago
Alen Avidzba,1,Alexander Bury
Alen Avidzba,1,Johan Sebastien Tatlot
Alen Avidzba,1,Lloyd Glasspool
Alen Avidzba,1,Nikola Milojevic
Alen Avidzba,1,Marcel Granollers
Alen Avidzba,1,Lukas Lacko
Alen Avidzba,1,Jelle Sels
Alen Avidzba,1,Aleksandr Nedovyesov
Alen Avidzba,1,Dorian Descloix
Alen Avidzba,1,Collin Altamirano
Alen Avidzba,1,Peter Torebko
Alen Rogic Hadzalic,1,David Pichler
Alena Kasatkina,1,Laura Ioana Andrei
Alena Nikishina,1,Sadafmoh Tolibova
Alena Nikishina,1,Anna Iakovleva
Alena Tarasova,3,Polina Monova
Alena Weiss,1,Steffi Distelmans
Alena Weiss,1,Eva Zagorac
Alena Weiss,1,Karoline Kurz
Alena Weiss,1,Viktoriya Tomova
Alena Weiss,1,Michaela Honcova
Alena Weiss,1,Diana Sumova
Alena Weiss,1,Melanie Klaffner
Alena Weiss,1,Manca Pislak
Alena Weiss,1,Alexa Pirok
Alena Weiss,1,Alessandra Gisonna
Alena Weiss,1,Bianka Bekefi
Alena Yurchenko,1,Angelina Gabueva
Alena Yurchenko,1,Viktoriya Petrenko
Alena Yurchenko,1,Despina Papamichail
Alena Yurchenko,1,Yu Ting Hsieh
Alena Yurchenko,1,Kanika Vaidya
Alessa Maier,1,Natalia Siedliska
Alessandra Amodeo,2,Gaia Sanesi
Alessandra Caceres,1,Maria Daniela Frascini
Alessandra Crump,1,Madison Bourguignon
Alessandra Crump,1,Nika Kukharchuk
Alessandra Crump,1,Isabella Harvison
Alessandra Crump,1,Angelina Gabueva
Alessandra Crump,1,Madison Westby
Alessandra Crump,1,Ariana Arseneault
Alessandra Crump,1,Tori Kinard
Alessandra Crump,1,Anastasia Reimchen
Alessandra Gisonna,1,Cornelia Lister
Alessandra Gisonna,1,Sri Vaishnavi Peddi Reddy
Alessandra Gisonna,1,Josephine Boualem
Alessandra Gisonna,1,Alexandra Perper
Alessandra Gisonna,1,Naomi Totka
Alessandra Gisonna,1,Ola Abou Zekry
Alessandra Gisonna,1,Alexa Pirok
Alessandra Gisonna,1,Mariana Drazic
Alessandra Gisonna,1,Varunya Wongteanchai
Alessandra Mazzola,1,Sina Herrmann
Alessandra Mazzola,1,Camilla Scala
Alessandra Mazzola,1,Anastasia Piangerelli
Alessandra Mazzola,1,Tatiana Pieri
Alessandra Mazzola,1,Martina Spigarelli
Alessandra Mazzola,1,Anne Schaefer
Alessandra Mazzola,1,Yana Morderger
Alessandra Mazzola,1,Jannik Sinner
Alessandra Mecchi De Oliveira Silva,1,Gabriela Ce
Alessandra Mecchi De Oliveira Silva,1,Maria Fernanda Herazo Gonzalez
Alessandra Pezzulla,1,Nicoleta Catalina Dascalu
Alessandra Pezzulla,1,Yana Morderger
Alessandra Pezzulla,1,Teliana Pereira
Alessandra Polese,1,Tess Sugnaux
Alessandra Simone,1,Leyre Romero Gormaz
Alessandra Simone,1,Chiraz Bechri
Alessandra Simone,1,Martina Colmegna
Alessandra Simone,1,Emma Lene
Alessandra Simone,1,Ziva Falkner
Alessandra Simone,1,Fanny Ostlund
Alessandra Simone,1,Sara Gambogi
Alessandra Simone,1,Yvonne Neuwirth
Alessandra Simone,1,Viktoriia Kalinina
Alessandra Simone,1,Bhuvana Kalva
Alessandra Simone,1,Nefisa Berberovic
Alessandra Simone,1,Dasha Ivanova
Alessandra Simone,1,Pia Lovric
Alessandra Simone,1,Miharu Imanishi
Alessandra Simone,1,Anna Turati
Alessandra Simone,1,Federica Di Sarra
Alessandra Simone,1,Kelia Le Bihan
Alessandra Simone,1,Emmanuelle Girard
Alessandra Simone,1,Maria Vittoria Viviani
Alessandro Bega,3,Cem Ilkel
Alessandro Ceppellini,1,Mate Delic
Alessandro Ceppellini,1,Andrea Pellegrino
Alessandro Ceppellini,1,Geoffrey Blancaneaux
Alessandro Coppini,1,Andrea Collarini
Alessandro Coppini,1,Alexander Weis
Alessandro Coppini,1,Riccardo Balzerani
Alessandro Coppini,1,Roman Jebavy
Alessandro Coppini,1,Viktor Galovic
Alessandro Cortegiani,1,Daniele Spinnato
Alessandro Cortegiani,1,Michael Linzer
Alessandro Damiano Ventre,1,Jared Hiltzik
Alessandro Giannessi,3,Paolo Lorenzi
Alessandro Giannessi,3,Marco Cecchinato
Alessandro Giannessi,3,Jeremy Chardy
Alessandro Giannessi,3,Roberto Carballes Baena
Alessandro Giannessi,3,Federico Gaio
Alessandro Ingarao,1,Miljan Zekic
Alessandro Luisi,1,Sebastian Ofner
Alessandro Luisi,1,Andrea Pellegrino
Alessandro Motti,1,Emilio Gomez
Alessandro Motti,1,Facundo Bagnis
Alessandro Motti,1,Matteo Arnaldi
Alessandro Petrone,1,Andrea Basso
Alessandro Petrone,1,Edoardo Eremin
Alessandro Petrone,1,Jordan Thompson
Alessandro Petrone,1,Andrea Pellegrino
Alessandro Petrone,1,Jonathan Eysseric
Alessandro Petrone,1,Joao Souza
Alessandro Petrone,1,Gianluca Di Nicola
Alessandro Petrone,1,Ante Pavic
Alessandro Petrone,1,Adelchi Virgili
Alessandro Petrone,1,Roberto Marcora
Alessandro Petrone,1,Uladzimir Ignatik
Alessandro Petrone,1,Gianluca Mager
Alessandro Petrone,1,Akira Santillan
Alessandro Procopio,1,Elliot Benchetrit
Alessandro Ragazzi,1,Augusto Virgili
Alessia Beatrice Ciuca,1,Andreea Prisacariu
Alessia Beatrice Ciuca,1,Galateia Mesochoritou
Alessia Beatrice Ciuca,1,Ani Amiraghyan
Alessia Beatrice Ciuca,1,Oana Georgeta Simion
Alessia Beatrice Ciuca,1,Gebriela Mihaylova
Alessia Bianchi,2,Susan Bandecchi
Alessia Camerano,1,Mina Hodzic
Alessia Dario,2,Deborah Chiesa
Alessia Dauria,1,Gabriela Duca
Alessia Di Pietro,1,Lucrezia Stefanini
Alessia Di Pietro,1,Shelby Talcott
Alessia Di Pietro,1,Vinciane Remy
Alessia Di Pietro,1,Mirjam Bjorklund
Alessia Di Pietro,1,Angelica Raggi
Alessia Di Pietro,1,Claudia Giovine
Alessia Di Pietro,1,Anastasia Grymalska
Alessia Di Pietro,1,Anna Siskova
Alessia Di Pietro,1,Kelly Versteeg
Alessia Martinez,1,Camila Soares
Alessia Piccoliori,1,Vickie Trocker
Alessia Piran,1,Dea Herdzelas
Alessia Piran,1,Alice Balducci
Alessia Piran,1,Linnea Malmqvist
Alessia Piran,1,Nina Stadler
Alessia Piran,1,Giorgia Marchetti
Alessia Piran,1,Michele Alexandra Zmau
Alessia Piran,1,Claudia Giovine
Alessia Piran,1,Anna Giulia Remondina
Alessia Tagliente,1,Martyna Kubka
Alessia Tagliente,1,Yu Shan
Alessia Tagliente,1,Irene Lavino
Alessia Tagliente,1,Manon Arcangioli
Alessia Tagliente,1,Francesca Jones
Alessia Tagliente,1,Chiara Catini
Alessia Tagliente,1,Maria Masini
Alessia Tagliente,1,Eva Marie Voracek
Alessia Tagliente,1,Ani Vangelova
Alessia Tagliente,1,Yana Morderger
Alessia Tagliente,1,Giulia Crescenzi
Alessia Tagliente,1,Polina Bakhmutkina
Alessia Truden,1,Zita Kovacs
Alessia Truden,1,Federica Prati
Alessia Truden,1,Vasilisa Aponasenko
Alessia Truden,1,Alice Viglianisi
Alessia Truden,1,Elaine Genovese
Alessia Truden,1,Verena Hofer
Alessia Truden,1,Veronica Napolitano
Alessia Truden,1,Nastassja Burnett
Alessio De Bernardis,1,Federico Zeballos
Alesya Yakubovich,1,Joelle Kissell
Alesya Yakubovich,1,Maria Zotova
Alesya Yakubovich,1,Estelle Cascino
Alesya Yakubovich,1,Noelia Bouzo Zanotti
Alesya Yakubovich,1,Vanda Lukacs
Alesya Yakubovich,1,Nonna Kurginyan
Alex Blumenberg,1,Caio Silva
Alex Blumenberg,1,Fernando Romboli
Alex Bolt,2,Blaz Rola
Alex Bolt,2,Jason Kubler
Alex Bolt,2,Mohamed Safwat
Alex Bolt,2,Jason Jung
Alex Bolt,2,Damir Dzumhur
Alex Bolt,2,Felix Auger Aliassime
Alex Bolt,2,Jay Clarke
Alex Bolt,2,Michael Mmoh
Alex Bolt,2,Soon Woo Kwon
Alex Bolt,2,Akira Santillan
Alex Brenner,1,Matthew Kandath
Alex De Minaur,7,Stefanos Tsitsipas
Alex Diaz,1,Luis Patino
Alex Diaz,1,Marcelo Arevalo
Alex Fairbanks,1,Wishaya Trongcharoenchaikul
Alex Knaff,1,Lloyd Harris
Alex Knaff,1,Tucker Vorster
Alex Kobelt,1,Kyle Seelig
Alex Kobelt,1,Ricky Medinilla
Alex Kobelt,1,Joao Menezes
Alex Kobelt,1,Austin Hussey
Alex Kobelt,1,Jc Aragone
Alex Kobelt,1,Michail Pervolarakis
Alex Kuznetsov,2,Bjorn Fratangelo
Alex Lawson,1,Ivan Sergeyev
Alex Lawson,1,Ronnie Schneider
Alex Lawson,1,Aron Hiltzik
Alex Lawson,1,Kelsey Stevenson
Alex Lawson,1,Greg Jones
Alex Lawson,1,Sam Barry
Alex Lawson,1,Peter Torebko
Alex Lawson,1,Michael Redlicki
Alex Lawson,1,Roman Safiullin
Alex Lawson,1,Zeke Clark
Alex Lawson,1,Matteo Viola
Alex Lawson,1,Gui Gomes
Alex Lawson,1,Danny Thomas
Alex Lawson,1,Ryan Shane
Alex Lawson,1,Taha Baadi
Alex Marti Pujolras,1,Lorenzo Musetti
Alex Marti Pujolras,1,Giulio Zeppieri
Alex Marti Pujolras,1,Vit Kopriva
Alex Molcan,2,Federico Coria
Alex Molcan,2,Blaz Kavcic
Alex Molcan,2,Tommy Robredo
Alex Molcan,2,Filip Horansky
Alex Molcan,2,Elias Ymer
Alex Rybakov,2,Goncalo Oliveira
Alex Rybakov,2,Edan Leshem
Alexa Bortles,1,Nicole Frenkel
Alexa Bortles,1,Sophie Chang
Alexa Glatch,2,Usue Maitane Arconada
Alexa Graham,2,Maria Mateas
Alexa Guarachi,2,Chanel Simmonds
Alexa Guarachi,2,Allie Kiick
Alexa Guarachi,2,Ellen Perez
Alexa Noel,1,Rasheeda Mcadoo
Alexa Noel,1,Jaeda Daniel
Alexa Noel,1,Ingrid Gamarra Martins
Alexa Noel,1,Angelica Moratelli
Alexa Noel,1,Simona Waltert
Alexa Noel,1,Tiphanie Fiquet
Alexa Noel,1,Sarah Lee
Alexa Noel,1,Elizabeth Mandlik
Alexa Noel,1,Lin Zhu
Alexa Noel,1,Diane Parry
Alexa Noel,1,Jacqueline Cako
Alexa Pirok,2,Karin Kennel
Alexa Pirok,2,Ipek Oz
Alexa Pirok,2,Nefisa Berberovic
Alexa Pirok,2,Dia Evtimova
Alexa Pirok,2,Ioana Gaspar
Alexa Pirok,2,Georgia Andreea Craciun
Alexa Pitt,1,Amber Washington
Alexa Pitt,1,Saki Imamura
Alexa Pitt,1,Dominique Schaefer
Alexa Pitt,1,Alexandra Vagramov
Alexa Pitt,1,Heydi Doldan
Alexa Pitt,1,Guillermina Naya
Alexa Pitt,1,Alexis Keberle
Alexa Pitt,1,Anastasia Zolotareva
Alexa Pitt,1,Julia Riera
Alexa Pitt,1,Pauline Wuarin
Alexa Pitt,1,Bianca Jolie Fernandez
Alexa Pitt,1,Laura Pigossi
Alexa Pitt,1,Eugenia Ganga
Alexa Pitt,1,Jazmin Ortenzi
Alexa Pitt,1,Sabastiani Leon
Alexa Pitt,1,Anastasia Reimchen
Alexa Pitt,1,Kirsten Andrea Weedon
Alexa Pitt,1,Sofia Luini
Alexa Pitt,1,Andrea Agostina Farulla Di Palma
Alexa Ryngler,1,Montserrat Gonzalez
Alexa Ryngler,1,Ana Veselinovic
Alexa Ryngler,1,Chi Chi Scholl
Alexa Ryngler,1,Victoria Rodriguez
Alexa Ryngler,1,Marcela Zacarias
Alexa Ryngler,1,Gozal Ainitdinova
Alexa Ryngler,1,Brynn Boren
Alexa Ryngler,1,Lauren Chypyha
Alexa Ryngler,1,Arantxa Rus
Alexa Ryngler,1,Fernanda Brito
Alexandar Lazarov,2,Marius Copil
Alexandar Lazarov,2,Alejandro Tabilo
Alexandar Lazov,1,Rayane Roumane
Alexandar Lazov,1,Denys Molchanov
Alexandar Lazov,1,Roman Safiullin
Alexandar Lazov,1,Aldin Setkic
Alexandar Lazov,1,Andres Artunedo Martinavarro
Alexandar Lazov,1,Julien Cagnina
Alexandar Lazov,1,Yannik Reuter
Alexandar Lazov,1,Roberto Carballes Baena
Alexandar Lazov,1,Cedrik Marcel Stebe
Alexandar Lazov,1,Johan Sebastien Tatlot
Alexandar Lazov,1,Martin Klizan
Alexandar Lazov,1,Mirza Basic
Alexandar Lazov,1,Nicolas Kicker
Alexandar Lazov,1,Adam Pavlasek
Alexandar Lazov,1,Peter Torebko
Alexander Babanine,2,Dane Propoggia
Alexander Boborykin,1,Norbert Gombos
Alexander Brown,2,Luke Bambridge
Alexander Bublik,5,Daniil Medvedev
Alexander Bury,2,Shuichi Sekiguchi
Alexander Cozbinov,1,Dimitar Kuzmanov
Alexander Cozbinov,1,Ruan Roelofse
Alexander Cozbinov,1,Denis Istomin
Alexander Cozbinov,1,Alexander Ritschard
Alexander Cozbinov,1,Steve Darcis
Alexander Cozbinov,1,Thanasi Kokkinakis
Alexander Cozbinov,1,Jan Choinski
Alexander Cozbinov,1,Cameron Norrie
Alexander Cozbinov,1,Dalibor Svrcina
Alexander Crnokrak,1,Tobias Simon
Alexander Crnokrak,1,Geoffrey Blancaneaux
Alexander Crnokrak,1,James Duckworth
Alexander Crnokrak,1,Luke Saville
Alexander Crnokrak,1,Francesco Vilardo
Alexander Crnokrak,1,Harry Bourchier
Alexander Crnokrak,1,Daniel Altmaier
Alexander Crnokrak,1,Christopher O'Connell
Alexander Day,1,Marc Polmans
Alexander Day,1,Ricardo Rodriguez
Alexander Donski,1,Aslan Karatsev
Alexander Donski,1,Martin Klizan
Alexander Donski,1,Facundo Diaz Acosta
Alexander Erler,1,Bogdan Bobrov
Alexander Erler,1,Nicolas Barrientos
Alexander Erler,1,Nicolas Kicker
Alexander Erler,1,Vasek Pospisil
Alexander Erler,1,Egor Gerasimov
Alexander Erler,1,Benjamin Hassan
Alexander Erler,1,Prajnesh Gunneswaran
Alexander Erler,1,Dalibor Svrcina
Alexander Erler,1,Mikael Torpegaard
Alexander Erler,1,Mikael Ymer
Alexander Erler,1,Liam Caruana
Alexander Erler,1,Camilo Ugo Carabelli
Alexander Erler,1,Cameron Norrie
Alexander Erler,1,Geoffrey Blancaneaux
Alexander Erler,1,Jozef Kovalik
Alexander Erler,1,Lukas Klein
Alexander Erler,1,Alexey Vatutin
Alexander Erler,1,Lorenzo Frigerio
Alexander Erler,1,Tim Van Rijthoven
Alexander Gornet,1,Yasutaka Uchiyama
Alexander Knight,1,Michael Redlicki
Alexander Kudryavtsev,2,Peter Gojowczyk
Alexander Kudryavtsev,2,Dmitry Popko
Alexander Kudryavtsev,2,Ramkumar Ramanathan
Alexander Kudryavtsev,2,Zhe Li
Alexander Kudryavtsev,2,Aleksandr Nedovyesov
Alexander Kudryavtsev,2,Marco Chiudinelli
Alexander Lebedev,1,Toshihide Matsui
Alexander Lebedev,1,Vasil Kirkov
Alexander Lebedev,1,Gleb Sakharov
Alexander Lebedev,1,Alexander Ritschard
Alexander Lobkov,2,Sergey Betov
Alexander Mannapov,1,Goncalo Oliveira
Alexander Merino,1,Juan Manuel Lopez
Alexander Merino,1,Gonzalo Escobar
Alexander Merino,1,Martin Cuevas
Alexander Merino,1,Boris Arias
Alexander Ovcharov,1,Francesco Vilardo
Alexander Ovcharov,1,Kirill Komarov
Alexander Ovcharov,1,Evgeny Karlovskiy
Alexander Pavlioutchenkov,1,Xin Gao
Alexander Pavlioutchenkov,1,Dzmitry Zhyrmont
Alexander Pavlioutchenkov,1,Alexandar Lazov
Alexander Pavlioutchenkov,1,Dostanbek Tashbulatov
Alexander Pavlioutchenkov,1,Nikola Cacic
Alexander Pavlioutchenkov,1,Bogdan Bobrov
Alexander Perfilov,1,Jordi Munoz Abreu
Alexander Ritschard,2,Tommy Paul
Alexander Ritschard,2,Evgeny Karlovskiy
Alexander Sarkissian,3,James Duckworth
Alexander Shevchenko,1,Manuel Mazza
Alexander Shevchenko,1,Jiri Lehecka
