player_id,country_id,name,sex,hand,ht,year_of_birth
201481,AUT,Tamira Paszek,F,R,165,1995
215478,NED,Claire Verwerda,F,U,185,2001
211159,NED,Nikki Luttikhuis,F,R,185,2000
211535,FRA,Camille Cheli,F,R,185,1997
214592,FRA,Jenny Jullien,F,U,185,1995
215831,FRA,Mylene Halemai,F,R,185,2005
220512,FRA,Maelys Bougrat,F,R,185,2006
220707,FRA,Agnes Brun,F,U,185,1999
213979,FRA,Camille Maisonnave,F,U,185,1993
220708,FRA,Julie Bousseau,F,U,185,2007
220709,FRA,Maneva Rakotomalala,F,U,185,2005
220567,ITA,Elisa Andrea Camerano,F,R,185,2006
214260,SLO,Ana Oparenovic,F,U,185,2000
213526,SUI,Sara Ottomano,F,R,185,2000
215638,FRA,Chloe Cirotte,F,U,185,2004
219979,FRA,Marie Villet,F,U,185,2000
219983,DEN,Olga Helmi,F,R,185,2004
214107,ARG,Sofia Haydee Nicolini,F,U,185,2002
216331,GER,Eva Marie Voracek,F,U,185,2003
214320,FRA,Valentine Bacher,F,U,185,2003
215098,GBR,Emma Hurst,F,U,185,2000
202599,ITA,Alice Moroni,F,R,185,1995
202470,GER,Annika Beck,F,R,170,1997
202627,FRA,Fiona Gervais,F,U,185,1997
210672,RUS,Polina Leykina,F,R,185,1998
211484,FRA,Lou Adler,F,U,185,2000
211031,GBR,Sarah Beth Askew,F,L,185,1999
215855,FRA,Irys Ekani,F,L,185,2001
215822,GBR,Ali Collins,F,U,185,2004
215549,GBR,Laura Sainsbury,F,U,185,2001
214860,ROU,Karola Patricia Bejenaru,F,R,185,2001
206073,GBR,Eleanor Dean,F,R,185,2000
216253,GBR,Victoria Allen,F,U,185,2005
215795,GBR,Lauryn John Baptiste,F,U,185,2003
211543,FRA,Jennifer Zerbone,F,L,185,1999
216081,POL,Maja Chwalinska,F,U,185,2006
203518,POL,Paula Kania,F,R,185,1996
201523,NZL,Marina Erakovic,F,R,174,1992
201699,ITA,Martina Caregaro,F,R,185,1996
213908,JPN,Yuriko Miyazaki,F,R,185,1999
220760,GBR,Lillian Mould,F,U,185,2005
215012,GBR,Nell Miller,F,U,185,2003
216254,GBR,Gemma Heath,F,R,185,2005
220761,GBR,Isabelle Hearnshaw,F,U,185,1999
216066,GBR,Ella Taylor,F,U,185,1999
216248,GBR,Hannah Mccolgan,F,U,185,2003
215902,GBR,Aleksandra Pitak,F,U,185,2005
219636,GBR,Anna Loughlan,F,R,185,2004
214961,ZIM,Kimberly Mpukusa,F,U,185,2001
215912,GBR,Katarzyna Pitak,F,U,185,2002
220161,GBR,Lauren Bishop,F,R,185,2000
220765,GBR,Kira Reuter,F,U,185,2004
215911,GBR,Lily Ghodrati,F,U,185,2003
216249,GBR,Anna Popescu,F,U,185,2001
220766,GBR,Erin Richardson,F,U,185,2004
215367,USA,Nini Guensler,F,R,185,1999
216180,RUS,Zoziya Kardava,F,U,185,2005
220159,BLR,Kseniya Yersh,F,U,185,2005
202779,GEO,Tinatin Kavlashvili,F,R,185,1991
220558,USA,Anna Kalabukhova,F,U,185,2005
202442,GEO,Tatia Mikadze,F,R,185,1992
216181,GEO,Mariam Dalakishvili,F,R,185,2005
214047,RUS,Vasilisa Aponasenko,F,R,185,2000
215435,ITA,Alessia Dario,F,U,185,2002
215292,GEO,Lana Kentchiashvili,F,R,185,2004
219727,RUS,Anastasia Bovolskaya,F,U,185,2004
214401,GEO,Ana Akhalkatsi,F,U,185,2002
216096,HUN,Csenge Furak,F,U,185,2003
219824,RUS,Maria Tyrina,F,R,185,2003
214479,ISR,Yarden Akler,F,U,185,2003
220266,GER,Kathleen Kanev,F,U,185,2005
215001,GER,Carmen Schultheiss,F,U,185,2003
215002,GER,Anna Gabric,F,R,185,2002
215024,RUS,Kristina Kislyak,F,U,185,2003
202483,POL,Sandra Zaniewska,F,R,185,1996
213690,ITA,Camilla Scala,F,U,185,1998
215887,GER,Shaline Doreen Pipa,F,U,185,2003
206051,SRB,Marina Kachar,F,U,185,1996
216095,GER,Mina Hodzic,F,U,185,2006
213694,GER,Lisa Matviyenko,F,R,185,2001
220513,GER,Antonia Schmidt,F,U,185,2005
220492,GER,Chantal Sauvant,F,U,185,2006
220493,GER,Angelina Wirges,F,U,185,2006
220495,GER,Alicia Melosch,F,U,185,2004
215608,GER,Jennifer Wacker,F,U,185,2000
219975,GER,Janna Hildebrand,F,R,185,1994
215507,AUT,Livia Kraus,F,U,185,2002
214513,RUS,Yulia Sokolovskaya,F,U,185,2002
203485,GER,Julia Kimmelmann,F,L,185,1997
215647,GER,Lara Schmidt,F,R,185,2003
205759,RUS,Margarita Lazareva,F,L,185,1994
214786,GER,Lea Gasparovic,F,R,185,2001
220592,GER,Emily Welker,F,U,185,2004
216050,GER,Lena Greiner,F,R,185,2004
220638,ESP,Nadja Bay Christians,F,U,185,2005
215117,CZE,Dagmar Zdrubecka,F,L,185,2004
214971,SUI,Kim Fontana,F,U,185,2003
215517,GER,Amelie Carolin Kurpiers,F,U,185,2003
220523,GER,Birte Langenstein,F,U,185,2001
216176,GER,Anne Knuettel,F,U,185,2005
215714,FRA,Inasse Hamouti,F,R,185,2002
215556,SRB,Hristina Djokic,F,U,185,2003
220333,GRE,Nikoleta Antoniou Karademitrou,F,R,185,2004
216375,GRE,Eleftheria Gkogkou,F,U,185,2005
211916,ISR,Valeria Nikolaev,F,U,185,2001
214827,SUI,Tamara Arnold,F,R,185,2003
206207,ITA,Francesca Palmigiano,F,U,185,1999
214752,AUT,Alena Weiss,F,U,185,2001
216425,GRE,Vasiliki Karvouni,F,U,185,2004
213744,SLO,Eva Zagorac,F,U,185,2000
214958,GRE,Natalia Nikolopoulou,F,L,185,2004
215149,GRE,Emmanouela Antonakis,F,U,185,2004
215803,RUS,Daria Shelomentseva,F,U,185,2003
214818,AUT,Mira Antonitsch,F,U,185,2003
216571,GRE,Afroditi Tzanopoulou,F,U,185,2003
220352,GRE,Marily Canellopoulos,F,R,185,2005
214488,CZE,Jana Boubelikova,F,R,185,1998
211197,GRE,Angeliki Kairi,F,R,185,2000
216101,ROU,Luminita Tutunaru,F,R,185,2004
215092,GRE,Magdalini Adaloglou,F,U,185,2003
220364,GRE,Sapfo Sakellaridi,F,U,185,2007
220365,GEO,Elene Mchedlidze,F,U,185,2004
220764,GRE,Eirini Kontaki,F,U,185,2000
214992,KAZ,Zhibek Kulambayeva,F,U,185,2003
220716,CRO,Oleksandra Oliynykova,F,R,185,2004
214987,ISR,Shahar Biran,F,U,185,2002
220769,SUI,Bojana Klincov,F,U,185,2005
214746,ITA,Federica Bilardo,F,U,185,2003
214465,ISR,Maya Tahan,F,U,185,2002
220789,GRE,Magda Tomazani,F,U,185,2005
215216,ROU,Francesca Dorothea Ciutescu,F,U,185,1998
215436,ITA,Emma Lioi,F,U,185,2002
216045,SUI,Svenja Ochsner,F,R,185,2003
209752,ITA,Sara Guglielminotti,F,R,185,1994
220800,SRB,Dejana Milenkovic,F,U,185,2004
205954,CRO,Ivana Klepic,F,R,185,1994
211720,JPN,Ai Kamiyoshihara,F,U,185,1995
220019,HKG,Venia Yeung,F,U,185,2001
215315,TPE,Yi Tsen Cho,F,U,185,2005
214989,HKG,Yan Tung Ki,F,R,185,1995
215318,JPN,Nagisa Morimoto,F,U,185,2001
210694,JPN,Sari Baba,F,R,185,1998
219543,CHN,Chunxi Xin,F,U,185,2003
219835,HKG,Hei Ching Claudia Ng,F,U,185,2001
202608,JPN,Akari Inoue,F,U,185,1992
214229,HKG,Man Ying Maggie Ng,F,R,185,2000
214589,TPE,I Hsuan Cho,F,U,185,2004
202676,IND,Prerna Bhambri,F,U,185,1996
208730,JPN,Mitsumi Kawasaki,F,R,185,1987
220397,HUN,Reka Zadori,F,U,185,2005
216236,HUN,Adrienn Horvath,F,R,185,2005
214118,HUN,Luca Nagymihaly,F,U,185,2001
215909,HUN,Adrienn Nagy,F,R,185,2005
220404,HUN,Reka Farbas,F,U,185,2004
201443,USA,Alexa Glatch,F,R,185,1993
213582,UKR,Kateryna Sliusar,F,U,185,2001
206338,ITA,Stefania Rubini,F,U,185,1996
215554,UKR,Maryna Chernyshova,F,U,185,2003
220662,SLO,Veronika Erjavec,F,R,185,2003
220044,HUN,Fanni Gecsek,F,U,185,2005
220701,HUN,Dorka Drahota Szabo,F,R,185,2005
215545,CAN,Alexandra Vagramov,F,U,185,2005
213827,MKD,Magdalena Stoilkovska,F,R,185,2000
214655,SRB,Aleksandra Stosic,F,U,185,2001
220046,HUN,Timea Visontai,F,R,185,2004
215730,IND,Prakriti Banwani,F,R,185,2004
214367,IND,Arthi M,F,U,185,1999
215223,IND,Himani Mor,F,U,185,2003
220314,IND,Yubarani Banerjee,F,U,185,2005
215755,IND,Mahak Jain,F,R,185,2005
211663,IND,Amrita Mukherjee,F,R,185,1998
202637,IND,Shivika Burman,F,R,185,1994
215138,SUI,Lulu Radovcic,F,U,185,2005
214983,IND,Mihika Yadav,F,U,185,2004
220315,IND,Riddhi Ramesh Sharma,F,U,185,2004
211200,IND,Eetee Maheta,F,U,185,2000
215494,IND,Sara Yadav,F,U,185,2005
215579,TPE,Hsin Yuan Shih,F,U,185,2004
220316,IND,Radhika Yadav,F,U,185,2004
214416,IND,Sindhu Janagam,F,R,185,2000
215224,IND,Aastha Dargude,F,R,185,2003
213608,IND,Vasavi Ganesan,F,R,185,2003
214787,IND,Jennifer Luikham,F,R,185,2003
220423,IND,Tejasvi Kate,F,U,185,2004
215222,IND,Saumya Vig,F,L,185,1999
215160,IND,Shivani Manjanna,F,U,185,2003
215659,IND,Sai Dedeepya Yeddula,F,U,185,2005
220327,IND,Harshita Chugh,F,U,185,2001
220424,IND,Advaitas Saravanan,F,R,185,2003
214277,THA,Bunyawi Thamchaiwat,F,U,185,2002
220823,IND,Salsa Aher,F,L,185,2005
220824,IND,Shivani Swarup Ingle,F,U,185,2003
220825,IND,Akanksha Dileep Nitture,F,R,185,2006
215890,USA,Maya Jansen,F,U,185,1997
215161,IND,Soha Sadiq,F,U,185,2002
203468,KAZ,Alexandra Grinchishina,F,U,185,1999
220842,IND,Shrivalli Rashmikaa Bhamidipaty,F,U,185,2005
220841,IND,Humera Begum Shaik,F,U,185,2005
220325,IND,Ganeshi Aniya,F,U,185,2002
220843,IND,Sathwika Sama,F,R,185,2003
203507,ITA,Giorgia Marchetti,F,R,185,1998
215524,ISR,Neta Berman,F,U,185,2003
211680,ARG,Camila Tumosa,F,U,185,2001
215865,IRL,Anna Bowtell,F,U,185,2003
220417,ESP,Helena Jansen Figueras,F,U,185,2003
215127,IRL,Julie Byrne,F,R,185,2001
220572,IRL,Ruth Copas,F,U,185,2000
216166,CZE,Tereza Svecova,F,R,185,1995
220574,IRL,Georgia Drummy,F,U,185,2004
220573,IRL,Caragh Courtney,F,U,185,2003
220575,IRL,Ellie Murphy,F,U,185,2004
215171,ISR,Vered Bert,F,R,185,2004
214984,ISR,Noya Ohana,F,U,185,2004
215150,ISR,Shelly Krolitzky,F,U,185,2003
211915,ISR,Talya Zandberg,F,U,185,2001
215522,ISR,Ilana Tetruashvili,F,U,185,2004
215260,ISR,Shelly Bereznyak,F,U,185,2004
215152,ISR,Tamara Barad Itzhaki,F,R,185,2005
215196,ISR,Nicole Nadel,F,U,185,2004
214463,ISR,Yuval Keren,F,U,185,2003
211919,ISR,Gaya Solomon,F,U,185,2002
215627,ISR,Nicole Khirin,F,U,185,2005
215151,ISR,Lina Glushko,F,U,185,2004
212046,ISR,Shiran Arol Wiegand,F,U,185,2002
216233,USA,Mia Rabinowitz,F,U,185,2002
206245,ISR,Ofri Lankri,F,U,185,1995
220516,ISR,Nitzan Bruner,F,U,185,2003
215241,ISR,Shoval Fanani,F,U,185,2004
219817,ISR,Mika Misgav,F,U,185,2003
214464,ISR,Shir Azran,F,U,185,2002
213726,ISR,May Kimhi,F,U,185,2002
219852,AUS,Stephanie Belovukovic,F,U,185,2004
215526,ISR,Adi Spiegelman,F,U,185,2003
205123,ITA,Alice Balducci,F,R,185,1990
201290,SVK,Daniela Hantuchova,F,R,181,1987
202671,ROU,Cristina Andreea Mitu,F,R,185,1996
220070,ITA,Chiara Fermi,F,U,185,2005
220306,ITA,Alessandra Mazzola,F,U,185,2004
213698,ITA,Maria Vittoria Viviani,F,R,185,2003
209901,ITA,Marianna Natali,F,L,185,1995
206201,ROU,Virginia Eliana Tica,F,R,185,1996
206162,KAZ,Kamila Kerimbayeva,F,R,185,1999
206027,ITA,Angelica Moratelli,F,R,185,1998
204387,ITA,Carolina Pillot,F,R,185,1996
211732,ITA,Alessia Piran,F,U,185,1996
213927,ITA,Veronica Napolitano,F,U,185,2000
215796,SUI,Corina Mader,F,U,185,1999
214457,ITA,Rosanna Maffei,F,U,185,2003
216412,ITA,Eleonora Liga,F,U,185,2003
215093,ITA,Chiara Catini,F,R,185,2003
211918,LAT,Anastasija Homutova,F,U,185,2001
215877,ITA,Lisa Piccinetti,F,U,185,2005
201489,UKR,Mariya Koryttseva,F,R,185,1989
219098,USA,Caitlyn Williams,F,U,185,1997
211774,ITA,Beatrice Torelli,F,U,185,2001
214883,ITA,Francesca Bullani,F,U,185,2001
220074,ITA,Annalisa Molino,F,U,185,2003
216103,GER,Eden Sophie Schlagenhauf,F,U,185,2003
214884,ITA,Martina Pratesi,F,U,185,2002
215369,ESP,Blanca Puig Caballero,F,U,185,2002
215900,CZE,Anna Maria Kalavska,F,U,185,2002
220312,USA,Taylor Johnson,F,L,185,2004
201448,KAZ,Galina Voskoboeva,F,R,183,1989
220427,USA,Nina Nikprelevic,F,U,185,2006
203456,BIH,Jelena Simic,F,U,185,1996
220496,ITA,Enola Chiesa,F,U,185,2004
213954,ITA,Sara Marcionni,F,R,185,1993
214321,ITA,Arianna Capogrosso,F,R,185,2003
214323,ITA,Marta Bellucco,F,U,185,2000
220478,ITA,Benedetta Ivaldi,F,U,185,2004
211419,ITA,Giulia Guidetti,F,U,185,1998
213959,ITA,Natasha Piludu,F,R,185,1999
213849,ITA,Nicole Fossa Huergo,F,U,185,1999
211738,SLO,Pia Cuk,F,R,185,2000
201305,GRE,Eleni Daniilidou,F,R,182,1986
202487,ITA,Nastassja Burnett,F,R,185,1996
219685,CRO,Angela Rinaldi,F,R,185,2004
220517,FRA,Ana Stefanovic,F,U,185,2004
214828,ITA,Alessia Dauria,F,R,185,2002
216085,ITA,Elisa Visentin,F,R,185,2003
205792,AUS,Natalie Barbir,F,R,185,1994
215049,ITA,Michela Xibilia,F,U,185,2002
216343,ITA,Martina Biagianti,F,U,185,2004
211405,CRO,Ena Kajevic,F,R,185,2000
213926,ITA,Bianca Turati,F,U,185,2001
216276,ESP,Carla Girbau Romero,F,U,185,2004
215773,ITA,Chiara Giaquinta,F,R,185,2003
215560,ITA,Monica Cappelletti,F,U,185,2002
214654,ITA,Anna Turati,F,U,185,2001
210465,ITA,Carlotta Ripa,F,R,185,1995
220595,ITA,Benedetta Prato,F,U,185,2005
220596,ITA,Clarissa Gai,F,U,185,2002
216051,ITA,Angelica Raggi,F,U,185,2002
216143,ITA,Alessia Di Pietro,F,U,185,2002
215400,ITA,Anna Turco,F,U,185,2002
206275,FRA,Maud Vigne,F,R,185,1992
211486,FRA,Manon Peral,F,U,185,1998
214458,ITA,Virginia Ciccone,F,U,185,2002
219441,ITA,Vittoria Avvantaggiati,F,R,185,2000
214856,ITA,Beatrice Caruso,F,R,185,1999
216154,BEL,Odile Maesfranckx,F,U,185,2001
209996,ITA,Alessia Bianchi,F,U,185,1994
220658,ITA,Lisa Vallone,F,U,185,1997
214798,USA,Jane Wasserson,F,R,185,2000
215253,CRO,Klara Skopac,F,U,185,1999
215482,SLO,Kristina Tina Godec,F,U,185,2002
220670,ITA,Anna Speri,F,U,185,2001
216027,ITA,Francesca Bonometti,F,U,185,2001
220694,ITA,Beatrice La Cava,F,U,185,2005
219818,ITA,Camilla Diez,F,U,185,1999
220368,BEL,Zoi Meers,F,U,185,2005
220715,ITA,Federica Rossi,F,U,185,2005
220827,ITA,Laura Mair,F,U,185,2006
214889,ITA,Jeannine Hopfgartner,F,U,185,2001
201557,ITA,Corinna Dentoni,F,R,185,1993
206214,GER,Franziska Koenig,F,R,185,1994
219770,AUT,Ema Vasic,F,U,185,2003
219548,ITA,Serena Gugnali,F,R,185,2002
216169,ITA,Silvia Saccani,F,U,185,2002
215899,SUI,Simona Waltert,F,R,185,2004
213802,JPN,Aiko Yoshitomi,F,U,185,1998
213572,JPN,Risa Ushijima,F,R,185,2000
216160,JPN,Ayumi Koshiishi,F,U,185,2004
216324,JPN,Misaki Matsuda,F,U,185,2002
202502,KOR,So Ra Lee,F,L,185,1998
202939,JPN,Makoto Ninomiya,F,R,185,1998
215833,JPN,Erina Hayashi,F,U,185,1998
215060,JPN,Aya Tanaka,F,U,185,1999
214505,JPN,Haruna Arakawa,F,U,185,2004
201429,JPN,Rika Fujiwara,F,R,185,1986
215834,JPN,Natsuho Nakazawa,F,U,185,2000
206151,THA,Kamonwan Buayam,F,R,185,2000
219897,JPN,Sumina Eshiro,F,U,185,2000
211845,JPN,Hayaka Murase,F,U,185,2000
213573,JPN,Megumi Nishimoto,F,R,185,1997
214733,JPN,Suzuho Oshino,F,U,185,2000
219894,JPN,Yumeko Yoshitomi,F,U,185,2000
205789,KOR,Na Ri Kim,F,U,185,1994
219893,JPN,Ari Matsumoto,F,R,185,2002
203580,JPN,Miki Ukai,F,U,185,1998
200617,JPN,Kimiko Date Krumm,F,R,163,1974
216044,JPN,Yuki Naito,F,R,185,2005
220399,JPN,Suzuka Takoi,F,U,185,2004
219880,JPN,Yuki Ukai,F,U,185,2002
215913,JPN,Mahiro Date,F,U,185,2003
204288,KOR,Ji Hee Choi,F,R,185,1999
213643,JPN,Yuika Sano,F,U,185,2002
215956,JPN,Yuka Hosoki,F,R,185,2003
216320,JPN,Ange Oby Kajuru,F,U,185,2006
206402,JPN,Kanako Morisaki,F,U,185,2000
206271,JPN,Chisa Hosonuma,F,U,185,2000
220416,JPN,Moyuka Uchijima,F,U,185,2005
211365,JPN,Nozomi Fujioka,F,U,185,1997
220426,JPN,Yuki Ando,F,U,185,2004
220455,JPN,Ryoko Ikeda,F,U,185,2007
220456,USA,Naomi Cheong,F,U,185,2006
216090,AUS,Michaela Haet,F,R,185,2003
220457,JPN,Yuna Saito,F,U,185,2007
220458,JPN,Aoi Ishino,F,R,185,2001
216158,JPN,Mana Kawamura,F,U,185,2005
216156,JPN,Himari Sato,F,U,185,2006
220545,JPN,Sakura Hondo,F,U,185,2003
220688,JPN,Rion Itaya,F,U,185,2002
219888,JPN,Momoko Nishio,F,U,185,2006
216260,JPN,Funa Kozaki,F,U,185,2005
220655,JPN,Yuzuka Shimizu,F,U,185,2004
211548,JPN,Minami Shuto,F,U,185,1998
220469,JPN,Yui Chikaraishi,F,U,185,2002
219892,JPN,Mayuka Aikawa,F,L,185,2002
215614,JPN,Mei Yamaguchi,F,U,185,2003
210412,JPN,Robu Kajitani,F,U,185,1997
210404,JPN,Mami Hasegawa,F,U,185,1995
216356,JPN,Chinatsu Shimizu,F,U,185,1998
220717,JPN,Nagisa Suzuki,F,U,185,2006
215616,JPN,Kisa Yoshioka,F,U,185,2004
216323,JPN,Michiru Furuya,F,U,185,1997
220718,JPN,Sakura Hosogi,F,U,185,2003
206111,TPE,Hua Chen Lee,F,R,185,1997
215615,JPN,Akari Kakizawa,F,U,185,2002
215130,CZE,Natalie Kallmunzerova,F,U,185,2001
220268,BLR,Eva Alexandrova,F,U,185,2004
213791,KAZ,Kamilla Bolatova,F,U,185,2003
204397,UZB,Arina Folts,F,R,185,2001
214534,UZB,Komola Umarova,F,U,185,2004
214381,BLR,Vera Sakalouskaya,F,U,185,2001
216243,KAZ,Yekaterina Dmitrichenko,F,R,185,2006
214964,KAZ,Dariya Detkovskaya,F,R,185,2004
206188,BLR,Viktoryia Mun,F,R,185,1999
216201,KAZ,Polina Goloputova,F,U,185,2005
214812,RUS,Aleksandra Pospelova,F,U,185,2002
214342,KAZ,Milana Lysova,F,R,185,2003
202622,UKR,Lyudmyla Kichenok,F,R,185,1996
206363,KAZ,Anna Danilina,F,R,185,1999
204345,UZB,Polina Merenkova,F,U,185,1999
220656,RUS,Elizaveta Koklina,F,U,185,2005
215871,UZB,Laylo Bahodyrova,F,U,185,2002
216199,KAZ,Gaini Ibrasheva,F,U,185,2004
215176,RUS,Anastasia Veselova,F,U,185,2003
203570,KGZ,Bermet Duvanaeva,F,R,185,1991
220644,RUS,Arina Solomatina,F,U,185,2005
220678,UZB,Olesya Kim,F,R,185,2006
216245,KAZ,Tamara Cherkassova,F,U,185,2005
219874,UZB,Sevil Yuldasheva,F,U,185,2005
220274,KGZ,Emma Nurgazieva,F,R,185,2005
215071,RUS,Viktoriia Kalinina,F,U,185,2002
219872,UZB,Milana Maslenkova,F,U,185,2005
220613,NED,Stephanie Judith Visscher,F,U,185,2003
220098,RUS,Shakhzoda Asimova,F,U,185,2003
214344,UZB,Shakhnoza Khatamova,F,U,185,2003
215598,RUS,Olesya Nesterovich,F,U,185,2001
211596,KAZ,Karina Kalkenova,F,U,185,2001
204286,KOR,Seung Yeon Hong,F,U,185,1996
213775,KOR,Yu Jin Ahn,F,U,185,2001
215410,KOR,Eun Se Jang,F,U,185,2004
213675,KOR,Sung Hee Kim,F,U,185,1998
211838,KOR,You Na Sul,F,U,185,1997
210916,KOR,Hyejin Lee,F,U,185,1997
213949,USA,Hanna Chang,F,U,185,2002
204290,KOR,Min Hwa Yu,F,U,185,1992
216213,KOR,Sohyun Park,F,U,185,2006
216042,KOR,Sunae Ji,F,U,185,2001
210476,KOR,Mi Jeong Kwon,F,U,185,1999
202386,KOR,Sung Hee Han,F,R,185,1994
214677,KOR,Sujin Yoon,F,U,185,1999
205946,KOR,Se Jin Lee,F,U,185,1994
204293,KOR,Seo Kyung Kang,F,U,185,1993
215501,KOR,Eunhye Lee,F,U,185,2004
215498,KOR,Hae Jin Jeong,F,U,185,1995
211362,KOR,So Hee Jung,F,U,185,1998
213946,KOR,Jin Ju Lee,F,U,185,2000
210917,KOR,Ye Ji Mun,F,U,185,1996
211363,KOR,Sol Hee Sim,F,R,185,2001
219523,KOR,Seunghyun Lee,F,U,185,1997
215503,KOR,Ha Eun Lim,F,U,185,2002
215849,KOR,Sinhee Kim,F,U,185,1998
216040,KOR,Su Yeon Chun,F,U,185,2001
204292,KOR,Hyojung Yea,F,U,185,1998
220432,KOR,Dayeon Back,F,U,185,2006
206154,THA,Varunya Wongteanchai,F,U,185,1997
206126,KOR,Ju Eun Kim,F,R,185,1995
220454,KOR,Yeon Woo Ku,F,U,185,2007
206396,KOR,Da Hye Kim,F,U,185,2000
214678,KOR,Eunji Lim,F,U,185,2001
215323,KOR,Jeongyun Lee,F,U,185,2000
215324,KOR,Do Hee Bae,F,L,185,2001
210073,KOR,Jin Yoo,F,U,185,1996
215500,KOR,Hoyeon Nor,F,U,185,2002
220667,KOR,Subin Park,F,U,185,2002
220668,KOR,Jimin Kwon,F,U,185,2006
215320,KOR,Soo Bin Oh,F,U,185,1998
216215,KOR,Dami Lee,F,U,185,2003
220669,KOR,Ye Jin Kim,F,U,185,2004
216237,BEL,Elisabeth Chantraine,F,U,185,2004
220774,LBN,Anna Maria Hayek,F,U,185,2006
216007,SRB,Draginja Vukovic,F,R,185,2004
220775,RUS,Sofia Sharonova,F,U,185,2004
220257,LIB,Nour Dib,F,U,185,2001
220776,RUS,Eva Kovaleva,F,L,185,2006
216371,RUS,Daria Solovyeva,F,U,185,2004
220777,POL,Daria Walczak,F,R,185,2003
220778,CAN,Sara Zeineddine,F,R,185,2002
220779,SWE,Martina Petrovic,F,U,185,2006
220780,RUS,Elizaveta Grinko,F,U,185,2007
216384,SWE,Maria Petrovic,F,U,185,2005
215167,POL,Adrianna Sosnowska,F,U,185,2003
206144,SUI,Xenia Knoll,F,L,185,1996
220770,NED,Eva Vedder,F,R,185,2003
220771,GER,Isabella Pfennig,F,U,185,2005
220772,GER,Julia Victoria Rennert,F,U,185,2004
213634,MAR,Rita Atik,F,R,185,2001
215696,MAR,Diae El Jardi,F,R,185,2004
216368,MAR,Abla El Kadri,F,U,185,2004
216372,MAR,Ikram Rassif,F,U,185,2003
216367,BDI,Sada Nahimana,F,R,185,2004
220782,ITA,Sophie Walzl,F,U,185,2003
214942,MAR,Lilya Hadab,F,U,185,2003
215417,MAR,Abir El Fahimi,F,U,185,1999
220783,MAR,Hajar Hssine,F,U,185,2006
216164,USA,Hind Abdelouahid,F,R,185,2002
220784,MAR,Salma Loudili,F,R,185,2005
215448,ROU,Denise Antonela Stoica,F,U,185,2003
215559,SUI,Laura Tinello,F,U,185,2001
220785,MAR,Sara Akid,F,U,185,2007
214980,SUI,Jessica Crivelletto,F,R,185,2002
216369,MAR,Oumaima Aziz,F,U,185,2004
220786,MAR,Hiba El Khalifi,F,R,185,2005
214153,MAR,Zainab Bendahhou,F,U,185,2003
216559,ROU,Izabela Gabriela Novac,F,U,185,2003
220787,FIN,Saara Aerila,F,U,185,2001
210913,POR,Ana Filipa Santos,F,R,185,1999
213660,MAR,Lamyae Dad,F,R,185,2001
220371,USA,Ellie Douglas,F,U,185,2004
210146,USA,Brynn Boren,F,R,185,1995
205770,MEX,Adriana Guzman,F,U,185,1996
220372,MEX,Lizette Reding,F,R,185,2006
214528,MEX,Paulina Rotaeche,F,U,185,2002
220660,SRB,Milica Vujovic,F,U,185,2004
220557,SRB,Teodora Mitrovic,F,U,185,2004
220464,CRO,Matea Mamic,F,U,185,2003
220490,USA,Nikki Redelijk,F,U,185,2005
214438,SWE,Ida Jarlskog,F,U,185,2002
215657,FRA,Kelia Le Bihan,F,U,185,2002
209712,MLT,Elaine Genovese,F,R,185,1994
216028,NED,Donnaroza Gouvernante,F,U,185,2003
215254,NED,Liv Geurts,F,R,185,1997
214935,NOR,Malene Helgo,F,U,185,2003
216031,NED,Dainah Cameron,F,R,185,2003
220332,GER,Eva Lys,F,R,185,2005
216284,NED,Annelou Nab,F,U,185,2000
216333,GER,Antonia Balzert,F,U,185,2004
216191,NED,Gabriella Mujan,F,R,185,2004
206299,NGR,Sarah Adegoke,F,U,185,2001
220736,NGR,Barakat Oyinlomo Quadre,F,R,185,2007
220737,CAN,Nifemi Akinbiyi,F,U,185,2005
215759,NGR,Patience Onebamhoin,F,R,185,1993
220738,NED,Sylvia Chidera Oreigbemileke Okafor,F,U,185,2004
201656,SLO,Tadeja Majeric,F,R,185,1994
220739,NGR,Adetayo Adetunji,F,R,185,2004
216337,NGR,Angel Macleod,F,R,185,2004
220639,SRB,Natasa Trailovic,F,R,185,1997
215686,NOR,Helene Heiberg,F,U,185,2003
220790,FRA,Emma Mazzoni,F,U,185,2002
215684,NOR,Lilly Elida Haseth,F,U,185,2005
220791,POL,Jasmina Kostek,F,U,185,2000
220792,NOR,Sarina Reinertsen,F,R,185,2005
216378,NOR,Elinor Storkaas,F,U,185,2004
215472,SUI,Fiona Ganz,F,U,185,2004
220793,NOR,Ine Soltveit Stange,F,U,185,2005
220794,NOR,Jenny Stray Spetalen,F,U,185,2006
220795,NOR,Mille Haagensen,F,U,185,2005
215683,NOR,Lillian Gabrielsen,F,U,185,2003
216377,NOR,Hedda Gurholt,F,U,185,2006
216376,NOR,Emilie Elde,F,U,185,2005
220143,NOR,Maren Nordklev,F,U,185,2004
220796,GBR,Emily Morton,F,U,185,2001
220804,PAR,Liz Carolina Chileno,F,U,185,2003
211725,USA,Nicole Frenkel,F,L,185,2001
220805,PAR,Ximena Monserrath Duarte Ramirez,F,U,185,2003
214221,RUS,Ralina Kalimullina,F,U,185,1999
206579,PAR,Sarah Tami Masi,F,R,185,1988
